sample_a,sample_b,pair_type,similarity
杨戴/故乡__chunk002,蓝/祝福__chunk002,cross,0.827965
杨戴/故乡__chunk002,蓝/祝福__chunk003,cross,0.858501
杨戴/故乡__chunk002,蓝/离婚__chunk001,cross,0.844389
杨戴/故乡__chunk002,蓝/离婚__chunk002,cross,0.832243
杨戴/故乡__chunk002,蓝/肥皂__chunk001,cross,0.863093
杨戴/故乡__chunk002,蓝/肥皂__chunk002,cross,0.823248
杨戴/故乡__chunk002,蓝/药__chunk001,cross,0.829440
杨戴/故乡__chunk002,蓝/铸剑__chunk001,cross,0.863756
杨戴/故乡__chunk002,蓝/铸剑__chunk002,cross,0.848942
杨戴/故乡__chunk002,蓝/铸剑__chunk003,cross,0.819195
杨戴/故乡__chunk002,蓝/阿Q正传__chunk001,cross,0.817448
杨戴/故乡__chunk002,蓝/阿Q正传__chunk002,cross,0.817415
杨戴/故乡__chunk002,蓝/阿Q正传__chunk003,cross,0.831850
杨戴/故乡__chunk002,蓝/阿Q正传__chunk004,cross,0.824151
杨戴/故乡__chunk002,蓝/阿Q正传__chunk005,cross,0.824474
杨戴/故乡__chunk002,蓝/阿Q正传__chunk006,cross,0.845708
杨戴/故乡__chunk002,蓝/阿Q正传__chunk007,cross,0.847097
杨戴/故乡__chunk002,蓝/阿Q正传__chunk008,cross,0.848182
杨戴/故乡__chunk002,蓝/风波__chunk001,cross,0.855952
杨戴/明天__chunk001,杨戴/狂人日记__chunk001,same,0.797356
杨戴/明天__chunk001,杨戴/狂人日记__chunk002,same,0.814457
杨戴/明天__chunk001,杨戴/社戏__chunk001,same,0.813883
杨戴/明天__chunk001,杨戴/社戏__chunk002,same,0.864269
杨戴/明天__chunk001,杨戴/祝福__chunk001,same,0.831460
杨戴/明天__chunk001,杨戴/祝福__chunk002,same,0.906998
杨戴/明天__chunk001,杨戴/祝福__chunk003,same,0.876122
杨戴/明天__chunk001,杨戴/祝福__chunk004,same,0.869847
杨戴/明天__chunk001,杨戴/离婚__chunk001,same,0.861718
杨戴/明天__chunk001,杨戴/离婚__chunk002,same,0.820257
杨戴/明天__chunk001,杨戴/肥皂__chunk001,same,0.853194
杨戴/明天__chunk001,杨戴/肥皂__chunk002,same,0.853798
杨戴/明天__chunk001,杨戴/药__chunk001,same,0.838790
杨戴/明天__chunk001,杨戴/药__chunk002,same,0.870767
杨戴/明天__chunk001,杨戴/铸剑__chunk001,same,0.837638
杨戴/明天__chunk001,杨戴/铸剑__chunk002,same,0.828666
杨戴/明天__chunk001,杨戴/铸剑__chunk003,same,0.828623
杨戴/明天__chunk001,杨戴/阿Q正传__chunk001,same,0.793491
杨戴/明天__chunk001,杨戴/阿Q正传__chunk002,same,0.805611
杨戴/明天__chunk001,杨戴/阿Q正传__chunk003,same,0.816075
杨戴/明天__chunk001,杨戴/阿Q正传__chunk004,same,0.802551
杨戴/明天__chunk001,杨戴/阿Q正传__chunk005,same,0.829812
杨戴/明天__chunk001,杨戴/阿Q正传__chunk006,same,0.825293
杨戴/明天__chunk001,杨戴/阿Q正传__chunk007,same,0.848376
杨戴/明天__chunk001,杨戴/阿Q正传__chunk008,same,0.836882
杨戴/明天__chunk001,杨戴/阿Q正传__chunk009,same,0.815041
杨戴/明天__chunk001,杨戴/风波__chunk001,same,0.887019
杨戴/明天__chunk001,杨戴/风波__chunk002,same,0.848640
杨戴/明天__chunk001,蓝/伤逝__chunk001,cross,0.795510
杨戴/明天__chunk001,蓝/伤逝__chunk002,cross,0.827448
杨戴/明天__chunk001,蓝/伤逝__chunk003,cross,0.803791
杨戴/明天__chunk001,蓝/在酒楼上__chunk001,cross,0.808303
杨戴/明天__chunk001,蓝/在酒楼上__chunk002,cross,0.814772
杨戴/明天__chunk001,蓝/奔月__chunk001,cross,0.852361
杨戴/明天__chunk001,蓝/奔月__chunk002,cross,0.825171
杨戴/明天__chunk001,蓝/孤独者__chunk001,cross,0.827004
杨戴/明天__chunk001,蓝/孤独者__chunk002,cross,0.800414
杨戴/明天__chunk001,蓝/孤独者__chunk003,cross,0.747996
杨戴/明天__chunk001,蓝/孤独者__chunk004,cross,0.817406
杨戴/明天__chunk001,蓝/幸福的家庭__chunk001,cross,0.832968
杨戴/明天__chunk001,蓝/故乡__chunk001,cross,0.832612
杨戴/明天__chunk001,蓝/故乡__chunk002,cross,0.800143
杨戴/明天__chunk001,蓝/明天__chunk001,cross,0.872610
杨戴/明天__chunk001,蓝/狂人日记__chunk001,cross,0.770850
杨戴/明天__chunk001,蓝/狂人日记__chunk002,cross,0.767021
杨戴/明天__chunk001,蓝/社戏__chunk001,cross,0.796978
杨戴/明天__chunk001,蓝/社戏__chunk002,cross,0.836902
杨戴/明天__chunk001,蓝/祝福__chunk001,cross,0.838218
杨戴/明天__chunk001,蓝/祝福__chunk002,cross,0.921747
杨戴/明天__chunk001,蓝/祝福__chunk003,cross,0.887921
杨戴/明天__chunk001,蓝/离婚__chunk001,cross,0.846909
杨戴/明天__chunk001,蓝/离婚__chunk002,cross,0.791407
杨戴/明天__chunk001,蓝/肥皂__chunk001,cross,0.837682
杨戴/明天__chunk001,蓝/肥皂__chunk002,cross,0.813601
杨戴/明天__chunk001,蓝/药__chunk001,cross,0.828050
杨戴/明天__chunk001,蓝/铸剑__chunk001,cross,0.837121
杨戴/明天__chunk001,蓝/铸剑__chunk002,cross,0.823598
杨戴/明天__chunk001,蓝/铸剑__chunk003,cross,0.823999
杨戴/明天__chunk001,蓝/阿Q正传__chunk001,cross,0.786346
杨戴/明天__chunk001,蓝/阿Q正传__chunk002,cross,0.786052
杨戴/明天__chunk001,蓝/阿Q正传__chunk003,cross,0.792950
杨戴/明天__chunk001,蓝/阿Q正传__chunk004,cross,0.816229
杨戴/明天__chunk001,蓝/阿Q正传__chunk005,cross,0.794084
杨戴/明天__chunk001,蓝/阿Q正传__chunk006,cross,0.824881
杨戴/明天__chunk001,蓝/阿Q正传__chunk007,cross,0.833638
杨戴/明天__chunk001,蓝/阿Q正传__chunk008,cross,0.828931
杨戴/明天__chunk001,蓝/风波__chunk001,cross,0.864467
杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,same,0.910803
杨戴/狂人日记__chunk001,杨戴/社戏__chunk001,same,0.913293
杨戴/狂人日记__chunk001,杨戴/社戏__chunk002,same,0.855009
杨戴/狂人日记__chunk001,杨戴/祝福__chunk001,same,0.896643
杨戴/狂人日记__chunk001,杨戴/祝福__chunk002,same,0.834328
杨戴/狂人日记__chunk001,杨戴/祝福__chunk003,same,0.849642
杨戴/狂人日记__chunk001,杨戴/祝福__chunk004,same,0.818178
杨戴/狂人日记__chunk001,杨戴/离婚__chunk001,same,0.848465
杨戴/狂人日记__chunk001,杨戴/离婚__chunk002,same,0.812281
杨戴/狂人日记__chunk001,杨戴/肥皂__chunk001,same,0.832245
杨戴/狂人日记__chunk001,杨戴/肥皂__chunk002,same,0.816428
杨戴/狂人日记__chunk001,杨戴/药__chunk001,same,0.806742
杨戴/狂人日记__chunk001,杨戴/药__chunk002,same,0.779562
杨戴/狂人日记__chunk001,杨戴/铸剑__chunk001,same,0.827153
杨戴/狂人日记__chunk001,杨戴/铸剑__chunk002,same,0.815333
杨戴/狂人日记__chunk001,杨戴/铸剑__chunk003,same,0.811871
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk001,same,0.843453
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk002,same,0.820055
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk003,same,0.815443
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk004,same,0.810330
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk005,same,0.826895
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk006,same,0.841762
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk007,same,0.840745
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk008,same,0.838137
杨戴/狂人日记__chunk001,杨戴/阿Q正传__chunk009,same,0.830062
杨戴/狂人日记__chunk001,杨戴/风波__chunk001,same,0.838962
杨戴/狂人日记__chunk001,杨戴/风波__chunk002,same,0.802689
杨戴/狂人日记__chunk001,蓝/伤逝__chunk001,cross,0.855064
杨戴/狂人日记__chunk001,蓝/伤逝__chunk002,cross,0.848723
杨戴/狂人日记__chunk001,蓝/伤逝__chunk003,cross,0.868345
杨戴/狂人日记__chunk001,蓝/在酒楼上__chunk001,cross,0.875529
杨戴/狂人日记__chunk001,蓝/在酒楼上__chunk002,cross,0.873005
杨戴/狂人日记__chunk001,蓝/奔月__chunk001,cross,0.830057
杨戴/狂人日记__chunk001,蓝/奔月__chunk002,cross,0.811506
杨戴/狂人日记__chunk001,蓝/孤独者__chunk001,cross,0.862505
杨戴/狂人日记__chunk001,蓝/孤独者__chunk002,cross,0.873611
杨戴/狂人日记__chunk001,蓝/孤独者__chunk003,cross,0.861952
杨戴/狂人日记__chunk001,蓝/孤独者__chunk004,cross,0.848986
杨戴/狂人日记__chunk001,蓝/幸福的家庭__chunk001,cross,0.834801
杨戴/狂人日记__chunk001,蓝/故乡__chunk001,cross,0.880526
杨戴/狂人日记__chunk001,蓝/故乡__chunk002,cross,0.847336
杨戴/狂人日记__chunk001,蓝/明天__chunk001,cross,0.809632
杨戴/狂人日记__chunk001,蓝/狂人日记__chunk001,cross,0.907351
杨戴/狂人日记__chunk001,蓝/狂人日记__chunk002,cross,0.870215
杨戴/狂人日记__chunk001,蓝/社戏__chunk001,cross,0.870685
杨戴/狂人日记__chunk001,蓝/社戏__chunk002,cross,0.845667
杨戴/狂人日记__chunk001,蓝/祝福__chunk001,cross,0.865201
杨戴/狂人日记__chunk001,蓝/祝福__chunk002,cross,0.802251
杨戴/狂人日记__chunk001,蓝/祝福__chunk003,cross,0.839075
杨戴/狂人日记__chunk001,蓝/离婚__chunk001,cross,0.833506
杨戴/狂人日记__chunk001,蓝/离婚__chunk002,cross,0.807332
杨戴/狂人日记__chunk001,蓝/肥皂__chunk001,cross,0.824207
杨戴/狂人日记__chunk001,蓝/肥皂__chunk002,cross,0.808168
杨戴/狂人日记__chunk001,蓝/药__chunk001,cross,0.792638
杨戴/狂人日记__chunk001,蓝/铸剑__chunk001,cross,0.838081
杨戴/狂人日记__chunk001,蓝/铸剑__chunk002,cross,0.825615
杨戴/狂人日记__chunk001,蓝/铸剑__chunk003,cross,0.800491
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk001,cross,0.819971
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk002,cross,0.779647
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk003,cross,0.785869
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk004,cross,0.791434
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk005,cross,0.786316
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk006,cross,0.828989
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk007,cross,0.819914
杨戴/狂人日记__chunk001,蓝/阿Q正传__chunk008,cross,0.807208
杨戴/狂人日记__chunk001,蓝/风波__chunk001,cross,0.812911
杨戴/狂人日记__chunk002,杨戴/社戏__chunk001,same,0.878268
杨戴/狂人日记__chunk002,杨戴/社戏__chunk002,same,0.862479
杨戴/狂人日记__chunk002,杨戴/祝福__chunk001,same,0.870633
杨戴/狂人日记__chunk002,杨戴/祝福__chunk002,same,0.831215
杨戴/狂人日记__chunk002,杨戴/祝福__chunk003,same,0.847956
杨戴/狂人日记__chunk002,杨戴/祝福__chunk004,same,0.811923
杨戴/狂人日记__chunk002,杨戴/离婚__chunk001,same,0.879933
杨戴/狂人日记__chunk002,杨戴/离婚__chunk002,same,0.841318
杨戴/狂人日记__chunk002,杨戴/肥皂__chunk001,same,0.851847
杨戴/狂人日记__chunk002,杨戴/肥皂__chunk002,same,0.848294
杨戴/狂人日记__chunk002,杨戴/药__chunk001,same,0.837659
杨戴/狂人日记__chunk002,杨戴/药__chunk002,same,0.810982
杨戴/狂人日记__chunk002,杨戴/铸剑__chunk001,same,0.846162
杨戴/狂人日记__chunk002,杨戴/铸剑__chunk002,same,0.839182
杨戴/狂人日记__chunk002,杨戴/铸剑__chunk003,same,0.848406
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk001,same,0.828752
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk002,same,0.806110
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk003,same,0.815174
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk004,same,0.810668
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk005,same,0.822036
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk006,same,0.837854
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk007,same,0.817054
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk008,same,0.848448
杨戴/狂人日记__chunk002,杨戴/阿Q正传__chunk009,same,0.809659
杨戴/狂人日记__chunk002,杨戴/风波__chunk001,same,0.863206
杨戴/狂人日记__chunk002,杨戴/风波__chunk002,same,0.840896
杨戴/狂人日记__chunk002,蓝/伤逝__chunk001,cross,0.825693
杨戴/狂人日记__chunk002,蓝/伤逝__chunk002,cross,0.844151
杨戴/狂人日记__chunk002,蓝/伤逝__chunk003,cross,0.856953
杨戴/狂人日记__chunk002,蓝/在酒楼上__chunk001,cross,0.870727
杨戴/狂人日记__chunk002,蓝/在酒楼上__chunk002,cross,0.862257
杨戴/狂人日记__chunk002,蓝/奔月__chunk001,cross,0.851803
杨戴/狂人日记__chunk002,蓝/奔月__chunk002,cross,0.848126
杨戴/狂人日记__chunk002,蓝/孤独者__chunk001,cross,0.860621
杨戴/狂人日记__chunk002,蓝/孤独者__chunk002,cross,0.906536
杨戴/狂人日记__chunk002,蓝/孤独者__chunk003,cross,0.852359
杨戴/狂人日记__chunk002,蓝/孤独者__chunk004,cross,0.853642
杨戴/狂人日记__chunk002,蓝/幸福的家庭__chunk001,cross,0.885084
杨戴/狂人日记__chunk002,蓝/故乡__chunk001,cross,0.894705
杨戴/狂人日记__chunk002,蓝/故乡__chunk002,cross,0.843968
杨戴/狂人日记__chunk002,蓝/明天__chunk001,cross,0.819052
杨戴/狂人日记__chunk002,蓝/狂人日记__chunk001,cross,0.898145
杨戴/狂人日记__chunk002,蓝/狂人日记__chunk002,cross,0.891490
杨戴/狂人日记__chunk002,蓝/社戏__chunk001,cross,0.844745
杨戴/狂人日记__chunk002,蓝/社戏__chunk002,cross,0.841814
杨戴/狂人日记__chunk002,蓝/祝福__chunk001,cross,0.836824
杨戴/狂人日记__chunk002,蓝/祝福__chunk002,cross,0.818690
杨戴/狂人日记__chunk002,蓝/祝福__chunk003,cross,0.845921
杨戴/狂人日记__chunk002,蓝/离婚__chunk001,cross,0.864223
杨戴/狂人日记__chunk002,蓝/离婚__chunk002,cross,0.822049
杨戴/狂人日记__chunk002,蓝/肥皂__chunk001,cross,0.865646
杨戴/狂人日记__chunk002,蓝/肥皂__chunk002,cross,0.844247
杨戴/狂人日记__chunk002,蓝/药__chunk001,cross,0.817387
杨戴/狂人日记__chunk002,蓝/铸剑__chunk001,cross,0.855167
杨戴/狂人日记__chunk002,蓝/铸剑__chunk002,cross,0.847079
杨戴/狂人日记__chunk002,蓝/铸剑__chunk003,cross,0.803504
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk001,cross,0.800035
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk002,cross,0.768422
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk003,cross,0.779566
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk004,cross,0.792912
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk005,cross,0.777281
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk006,cross,0.805882
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk007,cross,0.821869
杨戴/狂人日记__chunk002,蓝/阿Q正传__chunk008,cross,0.832304
杨戴/狂人日记__chunk002,蓝/风波__chunk001,cross,0.834965
杨戴/社戏__chunk001,杨戴/社戏__chunk002,same,0.908605
杨戴/社戏__chunk001,杨戴/祝福__chunk001,same,0.919641
杨戴/社戏__chunk001,杨戴/祝福__chunk002,same,0.851847
杨戴/社戏__chunk001,杨戴/祝福__chunk003,same,0.874312
杨戴/社戏__chunk001,杨戴/祝福__chunk004,same,0.833620
杨戴/社戏__chunk001,杨戴/离婚__chunk001,same,0.840654
杨戴/社戏__chunk001,杨戴/离婚__chunk002,same,0.822333
杨戴/社戏__chunk001,杨戴/肥皂__chunk001,same,0.850736
杨戴/社戏__chunk001,杨戴/肥皂__chunk002,same,0.833245
杨戴/社戏__chunk001,杨戴/药__chunk001,same,0.816937
杨戴/社戏__chunk001,杨戴/药__chunk002,same,0.781483
杨戴/社戏__chunk001,杨戴/铸剑__chunk001,same,0.835879
杨戴/社戏__chunk001,杨戴/铸剑__chunk002,same,0.817045
杨戴/社戏__chunk001,杨戴/铸剑__chunk003,same,0.837721
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk001,same,0.857069
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk002,same,0.833130
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk003,same,0.814717
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk004,same,0.806371
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk005,same,0.849442
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk006,same,0.839600
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk007,same,0.846202
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk008,same,0.831978
杨戴/社戏__chunk001,杨戴/阿Q正传__chunk009,same,0.822126
杨戴/社戏__chunk001,杨戴/风波__chunk001,same,0.863517
杨戴/社戏__chunk001,杨戴/风波__chunk002,same,0.822132
杨戴/社戏__chunk001,蓝/伤逝__chunk001,cross,0.897186
杨戴/社戏__chunk001,蓝/伤逝__chunk002,cross,0.895512
杨戴/社戏__chunk001,蓝/伤逝__chunk003,cross,0.888484
杨戴/社戏__chunk001,蓝/在酒楼上__chunk001,cross,0.924426
杨戴/社戏__chunk001,蓝/在酒楼上__chunk002,cross,0.893348
杨戴/社戏__chunk001,蓝/奔月__chunk001,cross,0.851806
杨戴/社戏__chunk001,蓝/奔月__chunk002,cross,0.820329
杨戴/社戏__chunk001,蓝/孤独者__chunk001,cross,0.872106
杨戴/社戏__chunk001,蓝/孤独者__chunk002,cross,0.877637
杨戴/社戏__chunk001,蓝/孤独者__chunk003,cross,0.877853
杨戴/社戏__chunk001,蓝/孤独者__chunk004,cross,0.866173
杨戴/社戏__chunk001,蓝/幸福的家庭__chunk001,cross,0.837612
杨戴/社戏__chunk001,蓝/故乡__chunk001,cross,0.908092
杨戴/社戏__chunk001,蓝/故乡__chunk002,cross,0.848617
杨戴/社戏__chunk001,蓝/明天__chunk001,cross,0.853306
杨戴/社戏__chunk001,蓝/狂人日记__chunk001,cross,0.878024
杨戴/社戏__chunk001,蓝/狂人日记__chunk002,cross,0.841328
杨戴/社戏__chunk001,蓝/社戏__chunk001,cross,0.923375
杨戴/社戏__chunk001,蓝/社戏__chunk002,cross,0.892050
杨戴/社戏__chunk001,蓝/祝福__chunk001,cross,0.890812
杨戴/社戏__chunk001,蓝/祝福__chunk002,cross,0.845241
杨戴/社戏__chunk001,蓝/祝福__chunk003,cross,0.854933
杨戴/社戏__chunk001,蓝/离婚__chunk001,cross,0.841189
杨戴/社戏__chunk001,蓝/离婚__chunk002,cross,0.810288
杨戴/社戏__chunk001,蓝/肥皂__chunk001,cross,0.853293
杨戴/社戏__chunk001,蓝/肥皂__chunk002,cross,0.834227
杨戴/社戏__chunk001,蓝/药__chunk001,cross,0.807592
杨戴/社戏__chunk001,蓝/铸剑__chunk001,cross,0.852268
杨戴/社戏__chunk001,蓝/铸剑__chunk002,cross,0.824914
杨戴/社戏__chunk001,蓝/铸剑__chunk003,cross,0.825971
杨戴/社戏__chunk001,蓝/阿Q正传__chunk001,cross,0.831545
杨戴/社戏__chunk001,蓝/阿Q正传__chunk002,cross,0.791705
杨戴/社戏__chunk001,蓝/阿Q正传__chunk003,cross,0.795764
杨戴/社戏__chunk001,蓝/阿Q正传__chunk004,cross,0.808919
杨戴/社戏__chunk001,蓝/阿Q正传__chunk005,cross,0.800764
杨戴/社戏__chunk001,蓝/阿Q正传__chunk006,cross,0.833111
杨戴/社戏__chunk001,蓝/阿Q正传__chunk007,cross,0.844168
杨戴/社戏__chunk001,蓝/阿Q正传__chunk008,cross,0.821250
杨戴/社戏__chunk001,蓝/风波__chunk001,cross,0.838884
杨戴/社戏__chunk002,杨戴/祝福__chunk001,same,0.881713
杨戴/社戏__chunk002,杨戴/祝福__chunk002,same,0.856490
杨戴/社戏__chunk002,杨戴/祝福__chunk003,same,0.870333
杨戴/社戏__chunk002,杨戴/祝福__chunk004,same,0.817543
杨戴/社戏__chunk002,杨戴/离婚__chunk001,same,0.879204
杨戴/社戏__chunk002,杨戴/离婚__chunk002,same,0.828424
杨戴/社戏__chunk002,杨戴/肥皂__chunk001,same,0.848761
杨戴/社戏__chunk002,杨戴/肥皂__chunk002,same,0.887508
杨戴/社戏__chunk002,杨戴/药__chunk001,same,0.877395
杨戴/社戏__chunk002,杨戴/药__chunk002,same,0.851982
杨戴/社戏__chunk002,杨戴/铸剑__chunk001,same,0.885039
杨戴/社戏__chunk002,杨戴/铸剑__chunk002,same,0.877715
杨戴/社戏__chunk002,杨戴/铸剑__chunk003,same,0.904722
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk001,same,0.826956
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk002,same,0.831297
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk003,same,0.825280
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk004,same,0.810446
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk005,same,0.863644
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk006,same,0.837765
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk007,same,0.865521
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk008,same,0.847285
杨戴/社戏__chunk002,杨戴/阿Q正传__chunk009,same,0.829053
杨戴/社戏__chunk002,杨戴/风波__chunk001,same,0.917745
杨戴/社戏__chunk002,杨戴/风波__chunk002,same,0.875966
杨戴/社戏__chunk002,蓝/伤逝__chunk001,cross,0.852920
杨戴/社戏__chunk002,蓝/伤逝__chunk002,cross,0.882413
杨戴/社戏__chunk002,蓝/伤逝__chunk003,cross,0.835968
杨戴/社戏__chunk002,蓝/在酒楼上__chunk001,cross,0.898981
杨戴/社戏__chunk002,蓝/在酒楼上__chunk002,cross,0.843821
杨戴/社戏__chunk002,蓝/奔月__chunk001,cross,0.885114
杨戴/社戏__chunk002,蓝/奔月__chunk002,cross,0.867544
杨戴/社戏__chunk002,蓝/孤独者__chunk001,cross,0.881701
杨戴/社戏__chunk002,蓝/孤独者__chunk002,cross,0.863661
杨戴/社戏__chunk002,蓝/孤独者__chunk003,cross,0.802023
