,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
蓝/在酒楼上__chunk003,1.219308,0.976434,1.047727,1.096063,1.040235,0.935827,0.965817,1.260983,0.974261,0.927183,0.973817,1.180789,1.108666,0.914407,1.155563,1.196036,1.244257,1.061530,1.145789,0.970976,1.002632,1.275235,1.010055,1.253115,1.433879,1.432224,1.257397,1.096182,1.197246,1.186977,1.133127,1.217374,1.136413,1.309871,1.319384,1.220457,1.234217,1.343044,1.015810,1.166080,1.236266,1.173038,1.085254,1.169869,1.186260,1.156348,1.189640,1.318638,1.141932,1.192645,1.092371,1.097198,0.909528,1.041796,1.059396,1.031226,1.304657,1.130489,1.180677,1.034225,1.163890,1.287599,1.190746,1.184663,1.286812,1.374598,1.320200,1.294910,1.361522,1.397827,1.314359,1.353739,1.193181,1.215484,1.218446,1.329537,1.290380,1.336918,1.225833,1.276379,1.246357,1.307092,1.277093,1.134256,1.233937,1.105382,1.056744,0.989566,0.994036,0.892383,0.920385,1.019226,1.119820,1.016414,0.830154,0.000000,0.868157,1.087304,0.968244,1.145814,1.126271,1.089947,1.023911,0.939962,0.910104,0.904516,0.903932,1.009775,1.037720,1.410100,1.320716,1.401149,0.897163,1.014415,1.122337,1.041865,1.053889,1.280961,1.261391,1.145746,1.053211,1.086339,1.209889,1.177541,1.026382,0.926751,1.093088,1.119098,1.107584,1.085299,1.158558,1.144086,1.152208,1.169471,1.005717,0.986116,1.098539,1.050064,1.410853,1.146475,1.236680,1.066549,1.113887,1.142358,1.182213,1.168968,1.386067,1.361486,1.133134,1.271748,1.415519,1.212601,1.246986,1.361885,1.271678,1.112019,1.165696,1.225321,1.155089,1.066958,1.186652,1.141043,1.244365,1.138511,1.350256,1.129613,1.172673,1.206532
蓝/在酒楼上__chunk004,1.145838,0.990503,0.990393,1.090095,1.063895,0.923051,0.972954,1.246605,1.003406,1.061445,0.910651,1.021220,1.028389,1.051326,1.072511,1.107481,1.043499,0.948540,1.039367,1.069044,0.972307,1.255128,0.942588,1.174967,1.311339,1.312542,1.172994,1.211595,0.996982,1.142978,1.176665,0.967926,1.095228,1.295798,1.286749,1.254185,1.214104,1.408296,0.952434,1.125926,1.150386,1.047087,1.082383,1.129187,1.094440,1.059940,1.098378,1.246226,1.078032,1.107738,1.076828,0.884467,0.861427,1.020730,1.078960,0.935891,1.085559,0.932149,1.017276,1.044287,1.114832,0.936564,0.976929,1.126854,1.219299,1.221563,1.182577,1.178570,1.111775,1.218168,1.042940,1.209199,1.083703,1.051450,1.086602,1.195685,1.192121,1.075563,1.006691,1.133773,1.102636,1.130119,1.233144,0.961983,1.239477,0.948853,1.124121,0.880110,1.096403,0.879072,0.946669,1.032981,1.266775,1.086398,0.811436,0.868157,0.000000,0.965952,0.994646,1.000447,1.112440,1.083023,0.985275,1.028889,0.927802,0.914201,0.915127,1.046933,0.931328,1.227391,1.112121,1.238875,0.867342,0.968453,0.919472,0.935912,1.029407,1.154983,1.146641,1.147997,1.064599,1.137529,1.041787,1.111759,1.025243,0.946358,0.847714,0.915520,1.067587,1.129748,1.137461,1.071185,1.179476,0.990045,0.892839,0.934644,0.998567,1.050399,1.161591,1.058860,1.087146,1.019226,1.031111,0.968408,1.051282,1.094018,1.324241,1.265842,1.152163,1.183080,1.243354,1.076074,1.189980,1.198240,1.122462,1.092260,1.057635,1.123001,1.136418,0.970672,1.000201,1.004400,0.940319,1.080829,1.206390,0.997571,1.108950,1.133139
蓝/奔月__chunk001,1.034657,1.097222,1.041919,1.075665,1.050623,0.962678,0.939672,0.989840,0.897050,1.051939,1.005011,1.214994,0.758248,0.791964,0.783805,0.901589,1.028511,0.859862,1.047281,1.014173,0.903328,1.238371,0.938181,1.037327,1.086538,0.981227,0.888332,1.083183,0.984993,1.033385,1.064326,0.795516,0.898430,1.207937,1.146702,1.242920,1.120089,1.269194,1.026961,1.082959,0.970808,1.014569,0.925952,1.165908,1.080921,1.017086,0.962755,1.152955,1.006667,1.033733,0.900647,0.893910,0.875491,0.925750,0.931599,0.776608,1.027520,0.885195,0.864559,0.792975,0.865706,0.956032,0.943111,0.839108,0.927035,1.201205,1.142666,1.131666,0.971125,1.137498,0.989909,1.068714,0.903207,1.046186,1.022975,0.946596,1.102980,0.950908,0.947012,0.996025,1.056092,0.858007,1.024405,0.799450,0.876839,0.791554,0.889957,1.000298,0.956679,0.908811,0.875393,0.861211,1.015077,0.938215,0.805176,1.087304,0.965952,0.000000,0.839217,0.791346,0.835395,0.967577,0.858342,0.995824,0.743182,1.006070,0.899247,0.867358,0.857513,0.914654,0.797480,0.926505,0.875147,1.063221,0.907732,0.768452,0.823679,1.131334,1.097631,0.984626,0.875737,1.087430,0.966585,0.875459,0.910093,1.008143,0.969027,0.885139,1.056551,1.058829,1.097391,0.917906,0.971023,0.890626,0.784054,0.843808,0.969561,0.827890,0.962115,0.925959,0.840589,0.723668,0.779329,0.776882,0.820042,0.784577,1.050880,1.147099,0.983100,1.095231,0.933020,0.922894,1.020266,0.990460,0.875827,0.945755,0.907863,0.973349,0.981626,0.905723,0.898600,0.794521,0.839851,0.841170,0.964883,0.702313,0.890379,0.812414
蓝/奔月__chunk002,0.970175,1.198078,1.100061,1.146222,1.024768,0.902234,0.986514,1.189276,0.867500,0.982964,1.154435,1.189853,0.932994,0.622815,0.831839,1.008215,1.013067,0.838815,1.010884,0.942275,1.020718,1.100360,1.017829,1.001632,1.162736,1.092684,1.008975,1.020408,0.964210,1.089531,1.035340,0.970821,0.959322,1.288141,1.151229,1.204347,1.167828,1.228289,0.974489,1.013237,0.996266,1.104281,0.921036,1.151239,1.054785,1.139327,1.070068,1.279825,1.022080,0.966716,0.952724,0.931195,0.852843,0.963346,0.891806,0.847503,1.099427,1.019626,1.046547,0.861023,0.877786,0.985313,0.913737,1.052706,1.120613,1.183023,1.013500,1.117802,1.105610,1.216033,1.134867,1.084755,0.948115,1.136223,1.059857,1.050917,1.205807,1.081598,1.012470,1.174719,1.157696,1.117952,1.101401,0.916814,1.020819,0.835061,0.902722,0.921644,0.906633,0.905493,0.914574,0.932660,1.027674,0.999128,0.765944,0.968244,0.994646,0.839217,0.000000,0.792208,0.966231,0.931905,0.910891,0.985820,0.855641,0.941136,0.873124,0.865771,0.992190,0.944383,0.866159,1.038977,0.801330,0.985577,0.848991,0.827361,0.863530,1.042630,1.143113,0.955620,0.891572,0.948103,1.008607,1.119821,0.812093,0.973119,0.890540,0.868967,1.106316,1.207821,1.163168,0.928976,1.020941,0.999161,0.879474,0.828345,0.931886,0.877481,1.028608,0.923157,0.951200,0.845646,0.884281,0.906984,0.843117,0.995700,1.136884,1.267742,0.979529,1.072357,1.139196,0.995811,1.048195,0.982604,1.043026,1.023298,0.961750,1.004424,1.040662,0.867264,1.030550,0.899697,0.977004,1.003318,1.101696,0.843115,0.931359,0.928707
蓝/奔月__chunk003,1.083578,1.266864,1.051431,1.106665,1.165617,0.986991,1.012578,1.086508,0.973389,1.241584,1.089453,1.210796,0.850161,0.890021,0.591786,1.012601,0.892632,0.846854,1.025675,1.060090,0.994219,1.242868,0.927083,1.090079,1.178127,1.083122,0.872468,1.119729,1.082402,1.101200,1.053252,0.900428,0.914309,1.193459,1.260578,1.281328,1.232111,1.355254,0.933389,1.129324,0.953353,0.938999,0.922371,1.192888,1.044193,1.059257,1.046390,1.215953,1.069362,0.947471,0.978843,0.951791,0.858415,1.074558,0.991792,0.815533,0.839196,0.812016,0.936765,0.740120,0.798733,0.822892,0.852195,1.054380,0.893686,1.084914,1.079361,1.116908,1.037828,1.131758,0.927376,1.073293,0.796104,0.975174,0.935410,1.002195,1.122366,0.942119,0.892538,0.903279,1.095782,0.969553,1.033351,0.923266,1.030851,0.780074,0.896121,0.961402,0.936336,0.910132,0.900727,0.984778,1.104595,0.898680,0.781121,1.145814,1.000447,0.791346,0.792208,0.000000,0.937878,0.855030,0.852410,0.886775,0.972543,0.926655,1.023334,0.783923,0.877835,0.934182,0.844365,0.991309,0.830506,0.991248,0.780499,0.782400,0.733098,1.099028,1.203195,1.012009,0.807947,0.950622,0.816045,0.884211,0.861105,0.986751,0.878215,0.881437,1.052696,1.118555,0.998751,0.851565,0.948312,0.971783,0.826553,0.918732,0.845070,0.845488,0.763090,0.771217,0.819957,0.731183,0.729861,0.695679,0.811675,0.836227,0.875846,1.070808,0.947682,1.076941,0.954684,0.876851,0.816136,0.968718,0.779595,0.898364,0.817986,0.941217,0.849880,0.777267,0.902778,0.773559,0.758110,0.811583,0.953282,0.801556,0.918362,0.786836
蓝/奔月__chunk004,1.291971,1.265950,1.216115,1.341006,1.255918,1.139732,1.113026,1.155672,1.009626,1.223652,1.189523,1.326607,0.941108,0.975472,0.900080,0.799120,1.135794,1.041648,1.163829,1.018333,1.189055,1.317015,1.051006,1.161288,1.431180,1.190961,1.208433,1.230761,1.117657,1.083260,1.166090,1.123066,1.096635,1.305588,1.296667,1.279436,1.242235,1.431871,1.074107,1.258163,1.051802,1.144025,1.080706,1.223989,1.185001,1.135765,1.073978,1.297628,1.223697,1.219110,1.066259,1.129939,1.041519,1.069957,1.087738,0.985061,1.021633,1.002309,1.055286,0.981615,0.932303,1.007751,0.978560,1.096693,1.046419,1.296457,1.284975,1.447611,1.285551,1.221926,1.173776,1.397652,1.037406,1.128130,1.157888,1.203253,1.261912,1.126473,1.097318,1.206493,1.149978,1.024667,1.132367,1.054915,1.166350,1.035362,1.112245,1.196418,1.087456,1.233895,1.103055,1.046278,1.131317,1.069110,0.908639,1.126271,1.112440,0.835395,0.966231,0.937878,0.000000,1.043795,1.112992,1.181834,0.950195,1.168358,1.131595,1.037088,1.031012,1.181320,1.035657,1.197031,1.018860,1.085121,1.032059,1.000500,0.959810,1.217973,1.234160,1.183475,1.099113,1.241622,1.096179,1.134664,1.066928,1.147780,1.107693,1.056826,1.145281,1.183040,1.250669,1.004651,1.044656,1.076651,1.050437,0.937375,1.161384,0.953571,1.023882,0.968920,1.075755,0.939017,0.830288,0.929722,0.919599,1.031377,1.168313,1.193980,1.146092,1.333500,1.274469,1.134565,1.222905,1.262752,1.079291,1.094661,1.086473,1.088364,1.122536,1.119957,1.146979,1.030413,0.952215,1.095949,1.204276,1.093042,1.069113,0.852807
蓝/孤独者__chunk001,1.060266,1.222351,1.051358,1.115928,1.157667,1.074913,1.124854,1.111627,0.949235,1.157231,1.065928,1.143622,0.969306,0.969607,0.923619,0.948924,0.628761,0.890902,1.023210,1.003265,0.928492,1.148882,0.754159,1.067813,1.198008,1.105736,1.054920,0.912147,1.063416,1.210635,1.075913,1.053535,0.927005,1.245529,1.243973,1.229158,1.182258,1.319644,0.938476,1.006545,0.994287,1.054300,0.782494,1.101275,0.941825,1.100887,0.942855,1.165824,1.158288,1.032063,0.968233,0.910751,0.990961,1.051237,1.036494,0.986903,0.995641,0.982580,1.024230,0.898540,0.990407,0.893868,1.085831,1.066848,0.964313,1.022201,1.007536,1.064062,1.001659,0.990229,0.981190,0.938131,0.900250,0.999835,1.064298,0.805079,0.995569,1.019405,0.933823,0.932141,1.098045,1.013462,1.023850,0.970438,0.958154,0.870657,1.060257,1.047434,1.058804,1.040318,0.978883,1.131043,1.147933,0.856975,0.940473,1.089947,1.083023,0.967577,0.931905,0.855030,1.043795,0.000000,0.890860,0.923620,0.978091,0.967224,1.078822,0.799659,0.982279,1.121436,0.956173,1.252334,0.771091,1.141025,0.956637,0.898505,0.873815,1.106464,1.127285,1.127216,0.900653,0.918209,1.046412,1.119131,0.779292,0.952788,0.890468,0.973605,1.062692,1.154206,1.104780,1.000372,0.981250,1.057396,0.994741,0.951845,1.017931,1.075865,1.088646,1.024273,1.028982,0.926091,0.994448,0.925518,1.001421,0.978912,0.948603,0.975312,0.995224,1.093146,1.130676,0.987631,1.044202,0.894235,1.017012,0.882258,0.957855,0.787363,0.840787,0.951659,0.878300,0.924042,0.914193,1.029320,1.093676,0.899788,0.987517,0.927340
蓝/孤独者__chunk002,1.018087,1.168731,1.010888,1.195110,1.094629,1.037156,1.071600,1.173874,1.022583,1.244397,1.065335,1.111568,0.967257,0.902490,0.978351,1.128843,0.880373,0.763241,1.026609,1.044759,1.036586,1.352496,0.784583,1.156788,1.175320,1.136173,1.125373,1.067181,1.003664,1.159989,1.161026,1.035857,1.084052,1.320050,1.074387,1.326184,1.222082,1.303854,1.047875,1.096515,0.973500,1.046559,0.973502,1.191023,1.090324,1.132415,1.165589,1.217567,1.171207,0.977699,0.973121,0.994949,1.037283,1.075026,1.064398,0.962016,1.009029,0.909204,0.994766,0.859226,0.914931,0.873965,0.943145,1.075434,1.017964,1.070620,1.166727,1.053023,1.076903,1.029616,1.087507,1.066120,1.024958,1.194759,1.093212,1.077556,1.261013,1.043276,1.060816,1.057096,1.119167,1.069585,1.178273,0.941349,1.059438,0.860380,1.056661,0.993551,1.041475,0.997230,1.031154,1.021704,1.061596,0.959197,0.916745,1.023911,0.985275,0.858342,0.910891,0.852410,1.112992,0.890860,0.000000,0.821385,0.875401,0.861587,0.989274,0.709323,0.871597,1.092597,0.980631,1.084499,0.946660,1.014894,0.879780,0.890551,0.900788,1.070730,1.221934,1.005028,0.897954,0.933775,0.922445,0.960857,0.911492,0.998548,0.912097,1.013826,1.107475,1.053634,1.094434,0.947217,0.903921,1.081524,0.900296,0.967781,1.007109,0.912884,0.991843,0.983395,0.955658,0.926176,0.863988,0.737025,0.904286,0.979372,0.901041,0.999649,1.035196,1.044297,1.031444,1.018817,1.076750,1.024951,0.980450,1.010179,0.816032,0.977755,0.948146,0.762891,1.054503,0.961109,0.922408,1.107640,1.090018,0.904381,0.928443,0.942820
蓝/孤独者__chunk003,0.997185,1.081916,0.972980,1.056804,0.965604,0.975275,0.951659,1.131108,0.982962,1.076812,0.977417,1.028496,0.933677,0.936602,1.002681,1.092713,0.994228,0.757037,0.870663,0.886889,0.946785,1.186365,0.901643,1.066583,1.067588,1.162851,1.097691,1.029541,0.883574,1.089664,1.093103,1.047246,1.091985,1.312567,0.996655,1.122461,0.993762,1.057024,1.024872,0.973730,1.126664,1.136666,1.010996,0.977262,1.060980,1.011985,1.076973,1.132071,1.021711,0.914525,0.981072,0.910848,0.910296,1.036482,0.960919,0.940273,1.018325,0.931353,0.958680,0.999251,0.971054,1.080061,0.997096,1.064464,1.092047,1.055998,1.159966,1.048180,1.110747,1.230950,1.154123,1.118919,1.107705,1.026115,1.105397,1.040830,1.064795,1.071681,1.045733,1.032594,1.147660,0.953427,1.171140,0.982635,0.965194,0.935178,1.015274,1.084422,1.012103,0.899193,0.920314,1.097121,1.080927,0.905937,0.894234,0.939962,1.028889,0.995824,0.985820,0.886775,1.181834,0.923620,0.821385,0.000000,0.848371,0.893624,0.993382,0.885664,0.946342,1.062665,0.948919,1.283733,0.880989,0.926483,0.960696,1.022143,1.023053,1.031819,0.995730,0.926716,0.944436,0.941333,1.107023,1.111920,1.047618,0.840326,1.019387,0.993438,1.188704,1.037275,1.082918,0.854627,1.050990,0.986393,0.868026,0.865421,0.878797,0.983519,1.215988,1.018445,1.145564,1.055643,0.877469,1.031774,0.923619,1.035262,1.074376,1.184706,1.014408,0.990948,1.160317,1.096879,1.104648,1.065134,1.117525,1.007943,0.947533,0.998435,0.817914,0.893137,1.070047,0.947434,1.042391,1.002870,1.159019,0.900766,0.938111,1.093306
蓝/孤独者__chunk004,1.085413,1.143633,1.051916,1.049703,1.063387,0.946645,0.980102,1.102443,0.868982,1.025604,1.037739,1.178268,1.044595,0.834425,0.978094,0.939971,1.105706,0.864729,0.992331,0.842563,0.884085,1.205351,0.896377,0.966569,1.174391,1.001623,1.162506,1.090777,0.938845,1.007704,1.157850,1.043324,1.050179,1.265569,1.127321,1.137845,1.136855,1.161927,0.946672,0.993886,0.975651,1.056745,0.908059,1.098503,1.125442,1.019562,0.990859,1.175781,1.055930,1.116184,1.007377,0.878186,0.922607,1.034578,0.945244,0.870562,1.070951,0.988611,0.861517,0.946769,0.963442,1.008438,1.008159,1.092607,1.115386,1.109577,1.195208,1.114612,1.166920,1.247104,1.191617,1.149481,1.020695,1.182483,1.074802,1.027666,1.133782,1.134285,1.022892,1.056807,1.052931,1.015412,1.121821,0.983878,1.093554,0.950277,1.051186,1.014678,0.963769,0.912011,0.968059,0.912829,0.999331,0.972942,0.789025,0.910104,0.927802,0.743182,0.855641,0.972543,0.950195,0.978091,0.875401,0.848371,0.000000,0.853481,0.771809,0.867078,0.889402,0.921974,0.966791,1.106989,0.834710,0.974718,0.839170,0.946584,1.007319,1.095744,1.060866,0.976301,0.904628,0.993162,0.991123,1.011468,0.959415,0.803082,1.072081,0.864470,1.019567,1.070964,1.123055,0.895237,0.990189,0.991393,0.957391,0.870824,0.934654,0.919330,1.200268,1.006451,1.038586,0.957689,0.934015,0.974795,0.994848,0.980101,1.168090,1.154116,1.031471,1.087258,1.102493,1.076788,1.183368,1.101756,1.041325,1.104676,0.940498,0.971112,0.981022,0.924849,0.956244,0.905349,0.980612,1.032269,1.165803,0.885169,0.983590,0.991551
蓝/孤独者__chunk005,1.019623,1.171474,0.959395,0.990503,0.860659,0.929869,0.898298,1.153835,1.014017,1.037604,0.946576,1.210608,1.084059,0.944810,1.112071,1.119927,1.073979,0.926090,1.022128,0.963204,0.816634,1.224865,0.873621,1.296181,1.343225,1.193639,1.207101,1.090049,1.046631,1.145059,1.197391,1.009252,1.122727,1.335291,1.104686,1.247936,1.282162,1.323771,0.953110,1.007006,1.030600,1.164118,0.909830,1.019398,1.020693,1.117129,1.024172,1.136878,1.127050,1.053661,1.123141,0.973902,1.041922,1.069403,1.113444,0.938993,1.209071,1.000295,1.114459,0.976741,1.043200,1.066449,1.038306,1.226477,1.180614,1.207451,1.204556,1.092365,1.197141,1.302793,1.211139,1.250323,1.101517,1.219390,1.152554,1.129758,1.212017,1.290878,1.159374,1.211659,1.225240,1.166748,1.293402,1.073214,1.155601,1.036171,0.981308,1.009160,0.960149,0.819166,0.899653,0.952862,1.052110,0.981450,0.896903,0.904516,0.914201,1.006070,0.941136,0.926655,1.168358,0.967224,0.861587,0.893624,0.853481,0.000000,0.896859,0.934307,1.070907,1.140617,1.151610,1.260367,0.850363,1.090749,1.031438,0.988783,1.015369,1.075012,1.167379,1.086642,0.843931,0.869986,0.999516,1.142360,0.898293,0.909824,0.949000,0.995179,1.141064,1.095177,1.074256,1.016648,1.177421,1.026770,1.028192,1.081979,1.058013,1.012308,1.121465,1.118349,1.014452,1.045389,1.072756,1.002475,1.057887,1.053912,1.182164,1.137970,1.138119,1.135462,1.262047,1.153678,1.226157,1.227535,1.121892,1.135901,1.052972,1.138785,1.021664,1.099472,1.019095,1.079348,1.045356,1.146212,1.215987,0.984343,1.080956,1.093664
蓝/孤独者__chunk006,1.189662,1.177542,1.024393,1.059850,1.040413,0.810237,0.922059,1.102020,0.889792,1.018316,1.132123,1.135611,1.101839,0.957919,1.069777,1.167640,1.148357,0.944299,1.019808,0.972132,0.907214,0.811301,1.015201,1.226254,1.265743,1.153318,1.124152,1.123234,0.998051,1.043432,1.123628,1.069704,1.179300,1.391861,1.285388,1.214740,1.111436,1.283839,0.902138,1.045926,1.047271,1.081269,1.058163,1.051543,1.083674,1.122717,1.125830,1.335032,1.127655,1.119730,1.040214,0.887831,0.970732,1.024869,0.897815,1.006926,1.239692,0.963103,1.058225,0.954097,1.080630,1.162736,0.890710,1.109136,1.285707,1.162836,1.083897,1.178894,1.218517,1.331745,1.163512,1.188597,1.069237,1.139170,1.136561,1.088650,1.211515,1.204909,1.181157,1.205166,1.129361,1.207077,1.300184,1.053953,1.166522,1.021657,1.039934,0.955379,1.060467,0.853525,0.871158,0.941481,1.086578,0.974663,0.740129,0.903932,0.915127,0.899247,0.873124,1.023334,1.131595,1.078822,0.989274,0.993382,0.771809,0.896859,0.000000,1.009207,1.006988,1.065538,1.037675,1.169146,0.949939,0.964728,0.977952,1.011028,1.070128,1.144176,1.059256,1.025819,0.932853,1.048445,1.041321,1.026933,0.918954,0.894984,1.023806,0.906750,1.106323,1.210707,1.221245,1.014360,1.114284,0.861182,0.886951,0.855408,0.966965,0.975623,1.214747,1.050660,1.108182,0.966862,0.986338,1.060486,0.952695,1.064797,1.272734,1.290698,1.045750,1.143359,1.247016,1.079030,1.104183,1.172646,1.097736,1.037999,1.057299,1.158182,1.089861,0.963786,1.055062,1.045357,1.106096,1.081119,1.223716,0.956334,0.993727,1.074012
蓝/孤独者__chunk007,0.881784,1.137197,1.030067,1.139344,1.013479,0.990726,0.946866,0.980994,0.918120,1.173532,1.085217,1.117697,0.918638,0.955144,0.876500,1.058162,0.775871,0.848707,1.018114,1.083374,1.062970,1.213345,0.777926,1.151903,1.276298,1.192690,1.100081,0.944406,1.111208,1.235951,1.138146,0.909054,0.919876,1.224190,1.111270,1.289402,1.277908,1.324934,0.951565,1.039444,0.930024,1.042308,0.813774,1.152695,1.046312,1.118023,1.058429,1.167764,1.168164,1.035815,0.978916,0.980317,0.977589,1.134536,1.047513,1.004739,1.034152,0.956633,0.953709,0.982342,0.802826,0.904347,0.954806,1.070194,0.925943,1.038649,1.127722,1.110369,1.086042,1.109831,1.053360,1.026399,0.999571,1.157945,1.087394,0.910438,1.197445,1.018733,1.079960,1.057391,1.185156,1.063912,1.094960,0.882685,1.114963,0.862748,0.891773,0.905801,0.936577,0.969583,0.857519,0.891724,0.981585,0.835629,0.829547,1.009775,1.046933,0.867358,0.865771,0.783923,1.037088,0.799659,0.709323,0.885664,0.867078,0.934307,1.009207,0.000000,0.949753,1.020665,0.929760,1.144517,0.728639,1.090329,0.911265,0.809021,0.741894,1.034646,1.117856,1.001014,0.763803,0.863808,0.897286,0.993470,0.801934,0.889297,0.920920,0.982172,1.148046,1.079931,1.022244,0.885161,0.904592,0.969176,0.859111,0.909141,0.947103,0.959344,0.895424,0.908251,0.850264,0.951009,0.877291,0.829578,0.848521,0.851471,0.919930,1.030737,0.957338,1.040897,1.071704,0.964776,0.959386,0.968333,0.841895,0.927670,0.944915,0.807356,0.783250,0.756622,0.991214,0.827700,0.883020,0.954845,1.097319,0.881113,0.964934,0.883874
