,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
蓝/在酒楼上__chunk003,1.219300,0.976436,1.047725,1.096058,1.040233,0.935823,0.965814,1.260985,0.974264,0.927184,0.973818,1.180788,1.108666,0.914406,1.155552,1.196039,1.244249,1.061520,1.145785,0.970974,1.002633,1.275236,1.010051,1.253116,1.433884,1.432227,1.257383,1.096187,1.197246,1.186978,1.133129,1.217348,1.136396,1.309860,1.319383,1.220463,1.234222,1.343048,1.015811,1.166083,1.236263,1.173033,1.085249,1.169862,1.186252,1.156333,1.189636,1.318629,1.141913,1.192625,1.092366,1.097188,0.909529,1.041792,1.059386,1.031227,1.304653,1.130487,1.180665,1.034223,1.163891,1.287600,1.190741,1.184655,1.286802,1.374591,1.320201,1.294906,1.361517,1.397826,1.314358,1.353736,1.193179,1.215474,1.218447,1.329525,1.290379,1.336921,1.225827,1.276382,1.246349,1.307096,1.277093,1.134256,1.233921,1.105374,1.056741,0.989568,0.994031,0.892380,0.920387,1.019225,1.119820,1.016418,0.830156,0.000000,0.868154,1.087306,0.968240,1.145801,1.126271,1.089941,1.023905,0.939953,0.910097,0.904512,0.903926,1.009764,1.037721,1.410087,1.320704,1.401142,0.897162,1.014399,1.122328,1.041855,1.053886,1.280964,1.261396,1.145732,1.053213,1.086338,1.209890,1.177534,1.028301,0.926739,1.093073,1.119079,1.107569,1.085285,1.158546,1.144060,1.152191,1.169464,1.005712,0.986115,1.098523,1.050063,1.410853,1.146473,1.236678,1.066549,1.113887,1.142354,1.182213,1.168965,1.386052,1.361476,1.133129,1.271743,1.415508,1.212584,1.246967,1.361882,1.271678,1.112016,1.165694,1.225310,1.155082,1.066952,1.186652,1.141037,1.244364,1.138509,1.350260,1.129606,1.172660,1.206518
蓝/在酒楼上__chunk004,1.145837,0.990500,0.990396,1.090095,1.063898,0.923053,0.972959,1.246606,1.003404,1.061446,0.910650,1.021224,1.028391,1.051330,1.072507,1.107482,1.043497,0.948537,1.039370,1.069048,0.972308,1.255129,0.942591,1.174969,1.311346,1.312547,1.172986,1.211596,0.996988,1.142983,1.176664,0.967906,1.095217,1.295794,1.286756,1.254189,1.214107,1.408298,0.952437,1.125926,1.150389,1.047086,1.082384,1.129186,1.094439,1.059932,1.098380,1.246224,1.078020,1.107725,1.076829,0.884462,0.861426,1.020733,1.078957,0.935895,1.085560,0.932151,1.017268,1.044290,1.114841,0.936569,0.976931,1.126852,1.219296,1.221561,1.182582,1.178573,1.111776,1.218174,1.042945,1.209201,1.083708,1.051447,1.086607,1.195678,1.192120,1.075563,1.006692,1.133772,1.102635,1.130119,1.233147,0.961985,1.239467,0.948852,1.124124,0.880109,1.096406,0.879076,0.946671,1.032986,1.266782,1.086400,0.811432,0.868154,0.000000,0.965951,0.994648,1.000441,1.112436,1.083024,0.985275,1.028886,0.927800,0.914204,0.915125,1.046928,0.931330,1.227382,1.112113,1.238874,0.867344,0.968443,0.919470,0.935907,1.029409,1.154987,1.146639,1.147990,1.064601,1.137534,1.041794,1.111759,1.026998,0.946354,0.847704,0.915507,1.067578,1.129741,1.137457,1.071166,1.179466,0.990042,0.892839,0.934648,0.998558,1.050404,1.161596,1.058863,1.087150,1.019232,1.031113,0.968411,1.051288,1.094022,1.324232,1.265839,1.152166,1.183082,1.243349,1.076065,1.189968,1.198243,1.122467,1.092262,1.057639,1.122996,1.136418,0.970672,1.000204,1.004400,0.940323,1.080832,1.206393,0.997568,1.108943,1.133132
蓝/奔月__chunk001,1.034650,1.097224,1.041917,1.075660,1.050623,0.962676,0.939672,0.989841,0.897051,1.051941,1.005015,1.214996,0.758249,0.791964,0.783795,0.901592,1.028504,0.859854,1.047279,1.014173,0.903330,1.238373,0.938179,1.037328,1.086541,0.981231,0.888318,1.083187,0.984994,1.033388,1.064327,0.795491,0.898413,1.207928,1.146702,1.242927,1.120096,1.269198,1.026962,1.082962,0.970803,1.014564,0.925947,1.165902,1.080915,1.017071,0.962752,1.152947,1.006652,1.033714,0.900642,0.893900,0.875495,0.925748,0.931590,0.776609,1.027517,0.885192,0.864547,0.792972,0.865708,0.956033,0.943107,0.839100,0.927024,1.201196,1.142666,1.131662,0.971122,1.137498,0.989909,1.068711,0.903206,1.046180,1.022976,0.946583,1.102981,0.950912,0.947008,0.996026,1.056087,0.858009,1.024404,0.799450,0.876823,0.791548,0.889953,1.000301,0.956676,0.908808,0.875396,0.861211,1.015077,0.938218,0.805176,1.087306,0.965951,0.000000,0.839215,0.791334,0.835394,0.967571,0.858336,0.995815,0.743174,1.006069,0.899240,0.867348,0.857514,0.914640,0.797467,0.926498,0.875147,1.063207,0.907724,0.768441,0.823675,1.131338,1.097634,0.984613,0.875739,1.087429,0.966586,0.875454,0.911708,1.008132,0.969012,0.885120,1.056537,1.058817,1.097381,0.917880,0.971006,0.890619,0.784050,0.843807,0.969546,0.827888,0.962114,0.925958,0.840587,0.723667,0.779331,0.776878,0.820042,0.784573,1.050866,1.147090,0.983096,1.095227,0.933008,0.922879,1.020248,0.990457,0.875825,0.945752,0.907861,0.973338,0.981618,0.905718,0.898601,0.794514,0.839849,0.841170,0.964885,0.702304,0.890366,0.812401
蓝/奔月__chunk002,0.970177,1.198074,1.100063,1.146228,1.024768,0.902235,0.986515,1.189275,0.867496,0.982962,1.154433,1.189852,0.932993,0.622815,0.831838,1.008215,1.013069,0.838813,1.010888,0.942278,1.020717,1.100358,1.017833,1.001630,1.162739,1.092687,1.008969,1.020403,0.964212,1.089532,1.035336,0.970806,0.959315,1.288141,1.151232,1.204345,1.167826,1.228288,0.974489,1.013234,0.996270,1.104287,0.921040,1.151241,1.054787,1.139321,1.070075,1.279827,1.022072,0.966706,0.952729,0.931194,0.852840,0.963347,0.891807,0.847503,1.099431,1.019631,1.046544,0.861028,0.877791,0.985316,0.913740,1.052707,1.120614,1.183026,1.013499,1.117807,1.105614,1.216037,1.134870,1.084760,0.948120,1.136224,1.059859,1.050913,1.205805,1.081595,1.012475,1.174715,1.157700,1.117951,1.101402,0.916816,1.020813,0.835064,0.902727,0.921641,0.906636,0.905495,0.914572,0.932662,1.027678,0.999130,0.765938,0.968240,0.994648,0.839215,0.000000,0.792204,0.966225,0.931910,0.910896,0.985819,0.855644,0.941141,0.873125,0.865771,0.992192,0.944377,0.866155,1.038977,0.801331,0.985569,0.848992,0.827361,0.863537,1.042630,1.143108,0.955616,0.891572,0.948104,1.008611,1.119824,0.813649,0.973118,0.890535,0.868957,1.106313,1.207818,1.163167,0.928959,1.020934,0.999163,0.879479,0.828344,0.931878,0.877484,1.028617,0.923158,0.951208,0.845648,0.884281,0.906991,0.843119,0.995703,1.136879,1.267744,0.979535,1.072362,1.139194,0.995804,1.048186,0.982608,1.043030,1.023301,0.961754,1.004424,1.040665,0.867268,1.030552,0.899700,0.977007,1.003317,1.101696,0.843117,0.931355,0.928704
蓝/奔月__chunk003,1.083576,1.266852,1.051423,1.106661,1.165611,0.986985,1.012571,1.086499,0.973376,1.241575,1.089443,1.210789,0.850151,0.890014,0.591787,1.012591,0.892630,0.846856,1.025672,1.060085,0.994210,1.242859,0.927079,1.090069,1.178121,1.083117,0.872468,1.119717,1.082396,1.101194,1.053239,0.900417,0.914307,1.193463,1.260572,1.281321,1.232103,1.355244,0.933382,1.129313,0.953347,0.938997,0.922371,1.192888,1.044195,1.059257,1.046387,1.215956,1.069361,0.947466,0.978839,0.951794,0.858402,1.074552,0.991791,0.815524,0.839191,0.812010,0.936768,0.740115,0.798728,0.822884,0.852196,1.054379,0.893688,1.084914,1.079352,1.116904,1.037822,1.131751,0.927370,1.073292,0.796100,0.975175,0.935402,1.002197,1.122357,0.942107,0.892532,0.903267,1.095781,0.969542,1.033342,0.923258,1.030850,0.780074,0.896118,0.961391,0.936330,0.910127,0.900718,0.984772,1.104590,0.898672,0.781107,1.145801,1.000441,0.791334,0.792204,0.000000,0.937862,0.855030,0.852411,0.886774,0.972542,0.926651,1.023334,0.783925,0.877828,0.934183,0.844367,0.991310,0.830498,0.991246,0.780501,0.782403,0.733094,1.099018,1.203184,1.012011,0.807939,0.950616,0.816040,0.884208,0.858120,0.986756,0.878214,0.881433,1.052698,1.118558,0.998756,0.851553,0.948309,0.971784,0.826549,0.918726,0.845069,0.845482,0.763089,0.771209,0.819953,0.731175,0.729851,0.695678,0.811668,0.836223,0.875844,1.070813,0.947680,1.076937,0.954687,0.876852,0.816133,0.968715,0.779589,0.898359,0.817981,0.941219,0.849878,0.777264,0.902770,0.773556,0.758103,0.811574,0.953274,0.801557,0.918364,0.786837
蓝/奔月__chunk004,1.291961,1.265950,1.216109,1.340998,1.255914,1.139726,1.113021,1.155670,1.009627,1.223650,1.189522,1.326604,0.941105,0.975469,0.900065,0.799118,1.135784,1.041635,1.163823,1.018329,1.189054,1.317013,1.051001,1.161286,1.431180,1.190961,1.208416,1.230764,1.117655,1.083259,1.166092,1.123038,1.096617,1.305573,1.296663,1.279438,1.242237,1.431872,1.074104,1.258164,1.051795,1.144015,1.080697,1.223979,1.184992,1.135746,1.073970,1.297616,1.223676,1.219088,1.066251,1.129926,1.041518,1.069950,1.087727,0.985056,1.021625,1.002304,1.055270,0.981609,0.932300,1.007749,0.978551,1.096682,1.046406,1.296445,1.284971,1.447603,1.285543,1.221921,1.173773,1.397646,1.037400,1.128116,1.157887,1.203237,1.261910,1.126472,1.097309,1.206492,1.149967,1.024668,1.132362,1.054915,1.166331,1.035353,1.112237,1.196418,1.087448,1.233890,1.103054,1.046275,1.131314,1.069110,0.908641,1.126271,1.112436,0.835394,0.966225,0.937862,0.000000,1.043786,1.112984,1.181820,0.950186,1.168353,1.131586,1.037075,1.031009,1.181305,1.035641,1.197022,1.018858,1.085102,1.032047,1.000487,0.959803,1.217972,1.234163,1.183460,1.099113,1.241618,1.096176,1.134655,1.068628,1.147766,1.107676,1.056804,1.145263,1.183024,1.250654,1.004621,1.044635,1.076640,1.050429,0.937371,1.161365,0.953567,1.023877,0.968916,1.075749,0.939013,0.830286,0.929713,0.919594,1.031370,1.168295,1.193966,1.146083,1.333492,1.274455,1.134544,1.222884,1.262744,1.079287,1.094655,1.086468,1.088350,1.122524,1.119949,1.146976,1.030402,0.952209,1.095945,1.204276,1.093032,1.069097,0.852789
蓝/孤独者__chunk001,1.060271,1.222345,1.051358,1.115929,1.157666,1.074915,1.124855,1.111624,0.949228,1.157230,1.065924,1.143621,0.969303,0.969608,0.923622,0.948920,0.628764,0.890905,1.023214,1.003267,0.928488,1.148881,0.754159,1.067811,1.198009,1.105737,1.054919,0.912142,1.063416,1.210637,1.075904,1.053523,0.927000,1.245533,1.243972,1.229156,1.182258,1.319640,0.938474,1.006540,0.994287,1.054305,0.782497,1.101281,0.941828,1.100886,0.942858,1.165829,1.158283,1.032056,0.968235,0.910755,0.990957,1.051240,1.036498,0.986902,0.995644,0.982580,1.024229,0.898540,0.990408,0.893863,1.085837,1.066855,0.964316,1.022205,1.007534,1.064063,1.001658,0.990227,0.981190,0.938135,0.900250,0.999840,1.064294,0.805077,0.995565,1.019401,0.933825,0.932136,1.098049,1.013458,1.023846,0.970437,0.958149,0.870665,1.060259,1.047429,1.058805,1.040320,0.978879,1.131042,1.147930,0.856971,0.940466,1.089941,1.083024,0.967571,0.931910,0.855030,1.043786,0.000000,0.890864,0.923624,0.978096,0.967223,1.078828,0.799660,0.982277,1.121435,0.956173,1.252341,0.771087,1.141024,0.956642,0.898507,0.873816,1.106460,1.127281,1.127217,0.900648,0.918208,1.046412,1.119136,0.780953,0.952789,0.890464,0.973598,1.062691,1.154206,1.104783,1.000359,0.981246,1.057401,0.994742,0.951846,1.017928,1.075864,1.088647,1.024273,1.028982,0.926090,0.994445,0.925520,1.001420,0.978914,0.948597,0.975312,0.995228,1.093149,1.130677,0.987629,1.044196,0.894238,1.017009,0.882259,0.957854,0.787363,0.840791,0.951661,0.878296,0.924046,0.914191,1.029318,1.093671,0.899792,0.987517,0.927340
蓝/孤独者__chunk002,1.018090,1.168724,1.010886,1.195112,1.094628,1.037157,1.071599,1.173871,1.022576,1.244395,1.065330,1.111566,0.967253,0.902490,0.978354,1.128840,0.880378,0.763243,1.026612,1.044761,1.036581,1.352494,0.784584,1.156785,1.175321,1.136174,1.125372,1.067176,1.003664,1.159991,1.161019,1.035845,1.084048,1.320055,1.074385,1.326181,1.222080,1.303850,1.047874,1.096510,0.973500,1.046563,0.973507,1.191028,1.090327,1.132413,1.165592,1.217572,1.171203,0.977691,0.973122,0.994952,1.037278,1.075028,1.064401,0.962015,1.009032,0.909205,0.994764,0.859226,0.914931,0.873960,0.943150,1.075439,1.017965,1.070624,1.166726,1.053024,1.076903,1.029615,1.087506,1.066122,1.024958,1.194765,1.093207,1.077555,1.261009,1.043271,1.060819,1.057090,1.119171,1.069579,1.178271,0.941347,1.059433,0.860386,1.056663,0.993545,1.041475,0.997231,1.031150,1.021703,1.061593,0.959192,0.916736,1.023905,0.985275,0.858336,0.910896,0.852411,1.112984,0.890864,0.000000,0.821387,0.875406,0.861587,0.989279,0.709324,0.871597,1.092596,0.980632,1.084504,0.946657,1.014890,0.879785,0.890553,0.900789,1.070726,1.221929,1.005028,0.897951,0.933774,0.922445,0.960860,0.913113,0.998549,0.912093,1.013819,1.107472,1.053633,1.094435,0.947203,0.903915,1.081528,0.900297,0.967781,1.007106,0.912882,0.991845,0.983395,0.955658,0.926176,0.863985,0.737028,0.904285,0.979374,0.901034,0.999649,1.035200,1.044299,1.031445,1.018815,1.076742,1.024954,0.980447,1.010180,0.816030,0.977758,0.948152,0.762892,1.054501,0.961113,0.922407,1.107638,1.090013,0.904384,0.928442,0.942819
蓝/孤独者__chunk003,0.997185,1.081905,0.972975,1.056803,0.965598,0.975271,0.951654,1.131101,0.982950,1.076804,0.977407,1.028490,0.933669,0.936598,1.002683,1.092705,0.994231,0.757038,0.870662,0.886885,0.946779,1.186357,0.901641,1.066576,1.067585,1.162848,1.097688,1.029531,0.883571,1.089661,1.093093,1.047232,1.091981,1.312569,0.996650,1.122454,0.993755,1.057016,1.024868,0.973722,1.126661,1.136667,1.011001,0.977263,1.060983,1.011981,1.076971,1.132076,1.021705,0.914515,0.981069,0.910849,0.910285,1.036478,0.960920,0.940267,1.018324,0.931351,0.958678,0.999250,0.971051,1.080058,0.997099,1.064465,1.092049,1.056001,1.159960,1.048178,1.110743,1.230947,1.154119,1.118922,1.107704,1.026119,1.105392,1.040828,1.064788,1.071671,1.045731,1.032584,1.147660,0.953419,1.171134,0.982629,0.965189,0.935180,1.015273,1.084413,1.012100,0.899190,0.920307,1.097118,1.080924,0.905932,0.894222,0.939953,1.028886,0.995815,0.985819,0.886774,1.181820,0.923624,0.821387,0.000000,0.848373,0.893623,0.993384,0.885666,0.946337,1.062662,0.948918,1.283735,0.880984,0.926478,0.960700,1.022145,1.023053,1.031811,0.995719,0.926712,0.944431,0.941329,1.107022,1.111919,1.044943,0.840326,1.019385,0.993431,1.188703,1.037273,1.082919,0.854611,1.050984,0.986396,0.868023,0.865416,0.878792,0.983515,1.215990,1.018440,1.145564,1.055640,0.877460,1.031776,0.923615,1.035259,1.074371,1.184709,1.014410,0.990945,1.160318,1.096876,1.104641,1.065133,1.117522,1.007940,0.947529,0.998437,0.817916,0.893137,1.070043,0.947435,1.042388,1.002864,1.159013,0.900770,0.938108,1.093304
蓝/孤独者__chunk004,1.085416,1.143625,1.051913,1.049702,1.063383,0.946644,0.980100,1.102437,0.868973,1.025599,1.037733,1.178266,1.044591,0.834424,0.978096,0.939966,1.105710,0.864730,0.992333,0.842564,0.884079,1.205346,0.896376,0.966564,1.174391,1.001622,1.162504,1.090770,0.938844,1.007703,1.157842,1.043311,1.050173,1.265571,1.127320,1.137842,1.136851,1.161921,0.946669,0.993878,0.975650,1.056749,0.908064,1.098506,1.125446,1.019557,0.990858,1.175784,1.055923,1.116175,1.007377,0.878185,0.922601,1.034577,0.945245,0.870559,1.070953,0.988611,0.861514,0.946770,0.963443,1.008437,1.008167,1.092611,1.115388,1.109580,1.195205,1.114614,1.166919,1.247103,1.191616,1.149485,1.020696,1.182487,1.074800,1.027662,1.133776,1.134279,1.022893,1.056799,1.052934,1.015405,1.121817,0.983874,1.093550,0.950281,1.051186,1.014671,0.963768,0.912011,0.968055,0.912827,0.999331,0.972938,0.789016,0.910097,0.927800,0.743174,0.855644,0.972542,0.950186,0.978096,0.875406,0.848373,0.000000,0.853481,0.771812,0.867079,0.889399,0.921971,0.966790,1.106993,0.834707,0.974714,0.839173,0.946584,1.007321,1.095740,1.060858,0.976298,0.904624,0.993159,0.991123,1.011471,0.961125,0.803081,1.072077,0.864461,1.019564,1.070963,1.123056,0.895223,0.990184,0.991396,0.957391,0.870823,0.934649,0.919328,1.200273,1.006450,1.038588,0.957688,0.934011,0.974800,0.994847,0.980100,1.168087,1.154119,1.031473,1.087258,1.102493,1.076784,1.183360,1.101757,1.041323,1.104675,0.940498,0.971112,0.981025,0.924852,0.956241,0.905350,0.980609,1.032266,1.165799,0.885171,0.983588,0.991549
蓝/孤独者__chunk005,1.019622,1.171472,0.959398,0.990504,0.860662,0.929874,0.898301,1.153836,1.014015,1.037606,0.946575,1.210611,1.084061,0.944812,1.112070,1.119928,1.073978,0.926087,1.022132,0.963209,0.816631,1.224866,0.873624,1.296183,1.343230,1.193644,1.207095,1.090048,1.046634,1.145063,1.197387,1.009236,1.122716,1.335291,1.104689,1.247937,1.282164,1.323770,0.953113,1.007006,1.030604,1.164122,0.909829,1.019399,1.020692,1.117124,1.024175,1.136878,1.127040,1.053647,1.123143,0.973900,1.041921,1.069407,1.113443,0.938996,1.209076,1.000300,1.114453,0.976744,1.043205,1.066450,1.038307,1.226478,1.180611,1.207451,1.204558,1.092367,1.197145,1.302795,1.211142,1.250326,1.101522,1.219391,1.152556,1.129753,1.212017,1.290878,1.159377,1.211658,1.225243,1.166748,1.293404,1.073217,1.155591,1.036173,0.981311,1.009158,0.960154,0.819170,0.899652,0.952864,1.052114,0.981450,0.896900,0.904512,0.914204,1.006069,0.941141,0.926651,1.168353,0.967223,0.861587,0.893623,0.853481,0.000000,0.896860,0.934304,1.070910,1.140612,1.151605,1.260367,0.850364,1.090742,1.031437,0.988782,1.015372,1.075012,1.167377,1.086636,0.843931,0.869989,0.999519,1.142362,0.900119,0.909819,0.948991,0.995168,1.141058,1.095171,1.074253,1.016629,1.177410,1.026770,1.028194,1.081983,1.058004,1.012310,1.121469,1.118352,1.014455,1.045391,1.072757,1.002477,1.057890,1.053918,1.182155,1.137966,1.138121,1.135466,1.262044,1.153671,1.226145,1.227539,1.121895,1.135906,1.052976,1.138782,1.021664,1.099471,1.019096,1.079350,1.045359,1.146214,1.215988,0.984341,1.080951,1.093659
蓝/孤独者__chunk006,1.189665,1.177534,1.024391,1.059850,1.040409,0.810236,0.922056,1.102014,0.889783,1.018311,1.132117,1.135608,1.101835,0.957917,1.069780,1.167636,1.148362,0.944300,1.019810,0.972132,0.907208,0.811296,1.015201,1.226249,1.265741,1.153316,1.124148,1.123226,0.998049,1.043430,1.123621,1.069689,1.179295,1.391864,1.285387,1.214736,1.111431,1.283832,0.902135,1.045919,1.047270,1.081273,1.058168,1.051545,1.083677,1.122714,1.125832,1.335036,1.127650,1.119721,1.040213,0.887832,0.970725,1.024868,0.897816,1.006923,1.239693,0.963103,1.058223,0.954097,1.080631,1.162735,0.890715,1.109140,1.285709,1.162839,1.083894,1.178896,1.218517,1.331745,1.163510,1.188601,1.069239,1.139175,1.136558,1.088647,1.211510,1.204903,1.181158,1.205160,1.129365,1.207071,1.300181,1.053949,1.166517,1.021662,1.039935,0.955373,1.060466,0.853523,0.871153,0.941479,1.086578,0.974659,0.740120,0.903926,0.915125,0.899240,0.873125,1.023334,1.131586,1.078828,0.989279,0.993384,0.771812,0.896860,0.000000,1.009208,1.006985,1.065534,1.037673,1.169148,0.949936,0.964723,0.977955,1.011029,1.070129,1.144172,1.059247,1.025817,0.932849,1.048443,1.041322,1.026935,0.920690,0.894983,1.023803,0.906742,1.106321,1.210706,1.221246,1.014345,1.114278,0.861184,0.886951,0.855406,0.966960,0.975621,1.214752,1.050658,1.108184,0.966860,0.986334,1.060491,0.952694,1.064797,1.272731,1.290702,1.045755,1.143360,1.247017,1.079027,1.104176,1.172647,1.097734,1.037998,1.057300,1.158183,1.089866,0.963788,1.055060,1.045360,1.106094,1.081115,1.223712,0.956336,0.993724,1.074010
蓝/孤独者__chunk007,0.881784,1.137186,1.030062,1.139342,1.013473,0.990723,0.946862,0.980985,0.918109,1.173527,1.085208,1.117692,0.918630,0.955140,0.876504,1.058154,0.775870,0.848711,1.018113,1.083371,1.062962,1.213339,0.777923,1.151895,1.276294,1.192687,1.100081,0.944398,1.111204,1.235949,1.138134,0.909043,0.919873,1.224195,1.111265,1.289396,1.277902,1.324925,0.951559,1.039435,0.930019,1.042307,0.813775,1.152697,1.046315,1.118023,1.058428,1.167766,1.168162,1.035808,0.978913,0.980321,0.977580,1.134534,1.047516,1.004733,1.034149,0.956628,0.953708,0.982338,0.802823,0.904339,0.954808,1.070195,0.925945,1.038651,1.127716,1.110366,1.086038,1.109826,1.053355,1.026399,0.999568,1.157949,1.087388,0.910438,1.197438,1.018725,1.079958,1.057379,1.185156,1.063902,1.094952,0.882679,1.114959,0.862750,0.891770,0.905790,0.936574,0.969580,0.857510,0.891719,0.981581,0.835620,0.829534,1.009764,1.046928,0.867348,0.865771,0.783925,1.037075,0.799660,0.709324,0.885666,0.867079,0.934304,1.009208,0.000000,0.949747,1.020665,0.929761,1.144521,0.728631,1.090327,0.911268,0.809024,0.741891,1.034639,1.117846,1.001016,0.763794,0.863803,0.897282,0.993470,0.799062,0.889300,0.920917,0.982167,1.148045,1.079932,1.022247,0.885149,0.904588,0.969180,0.859107,0.909137,0.947102,0.959338,0.895424,0.908246,0.850262,0.951004,0.877284,0.829578,0.848516,0.851469,0.919927,1.030740,0.957338,1.040895,1.071706,0.964776,0.959382,0.968332,0.841889,0.927665,0.944910,0.807358,0.783250,0.756620,0.991207,0.827699,0.883014,0.954839,1.097311,0.881115,0.964935,0.883874
